tanggal,pasar manis,pasar wage
2020-02-19,34500.0,35000.0
2020-02-20,34500.0,35000.0
2020-02-21,34438.72619692089,35000.0
2020-02-24,35000.0,35000.0
2020-02-25,35000.0,35000.0
2020-02-26,35000.0,35000.0
2020-02-27,35000.0,35000.0
2020-02-28,35000.0,35000.0
2020-03-02,35000.0,35000.0
2020-03-03,35000.0,35000.0
2020-03-04,34000.0,35000.0
2020-03-05,33500.0,35000.0
2020-03-06,33500.0,34500.0
2020-03-09,33000.0,34500.0
2020-03-10,33000.0,34500.0
2020-03-11,33000.0,34500.0
2020-03-12,33000.0,34500.0
2020-03-13,33500.0,34500.0
2020-03-16,34000.0,34500.0
2020-03-17,34000.0,34500.0
2020-03-18,34000.0,34500.0
2020-03-19,34000.0,33500.0
2020-03-20,34000.0,33500.0
2020-03-23,33500.0,32500.0
2020-03-24,31500.0,32500.0
2020-03-25,31069.512102441306,32000.0
2020-03-26,31500.0,32000.0
2020-03-27,31500.0,33500.0
2020-03-30,31500.0,32500.0
2020-03-31,31500.0,32500.0
2020-04-01,31500.0,32500.0
2020-04-02,30500.0,30000.0
2020-04-03,30000.0,30000.0
2020-04-06,27500.0,22500.0
2020-04-07,28500.0,26500.0
2020-04-08,28500.0,26500.0
2020-04-09,30000.0,32000.0
2020-04-10,30772.382077872666,34637.81398472148
2020-04-13,29000.0,29000.0
2020-04-14,29000.0,29000.0
2020-04-15,29000.0,26500.0
2020-04-16,26500.0,26500.0
2020-04-17,26500.0,26500.0
2020-04-20,28000.0,30000.0
2020-04-21,28000.0,30000.0
2020-04-22,28000.0,29000.0
2020-04-23,28000.0,28000.0
2020-04-24,28000.0,28000.0
2020-04-27,26000.0,26000.0
2020-04-28,26000.0,28000.0
2020-04-29,28000.0,28000.0
2020-04-30,29000.0,32000.0
2020-05-01,29373.74536547554,33973.37351995545
2020-05-04,29500.0,29000.0
2020-05-05,29500.0,29000.0
2020-05-06,29500.0,31000.0
2020-05-07,29224.139893550073,31355.676970008582
2020-05-08,29500.0,31000.0
2020-05-11,34000.0,33000.0
2020-05-12,34000.0,33000.0
2020-05-13,36000.0,37000.0
2020-05-14,37500.0,37000.0
2020-05-15,37500.0,37000.0
2020-05-18,37500.0,36500.0
2020-05-19,37500.0,36500.0
2020-05-20,38500.0,36500.0
2020-05-21,39629.01553669493,37047.17176443962
2020-05-22,40618.917437633514,38169.96386470538
2020-05-25,43160.24698399899,43283.39436844458
2020-05-26,44000.0,45000.0
2020-05-27,43500.0,45000.0
2020-05-28,39000.0,40000.0
2020-05-29,39000.0,38000.0
2020-06-01,38014.16499169016,37641.808043250145
2020-06-02,37500.0,37250.0
